id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm;
"51420734,""Masésspace Island club, Century city."",416454812,Ame,Ward 55,-33.89205,18.50611,Entire home/apt,1,2,2021-11-28,0.06,1,0,0";
51010556,Greenwich 2 Bedroom Apt in De Waterkant,3886732,Koos,Ward 115,-33.91243,18.41804,Entire home/apt,1264,2,21,2024-02-26,0.84,83,174,14;
51012272,Spacious 3 bedroom home 7 min walk from beach,46442905,Irina,Ward 23,-33.81045,18.47682,Entire home/apt,4200,2,0,1,164,0;
51423661,Eclectic Private Room Century City,65706762,Sethembile,Ward 4,-33.88393,18.52715,Private room,1,0,1,0,0;
51425748,Cape Town Studio - peaceful garden setting,236166198,Sarah,Ward 53,-33.93842,18.49475,Entire home/apt,395,7,6,2023-05-31,0.20,1,143,0;
"51429422,""Chapman’s Peak, Noordhoek rural villa"",279991172,Christine,Ward 69,-34.10231,18.36857,Entire home/apt,2914,2,32,2024-04-14,1.05,3,350,15";
51441708,Cheerful one bedroom with pool and villa,109945342,Happie,Ward 54,-33.93437,18.38051,Entire home/apt,1,0,1,0,0;
51443112,Full House,162558232,Shane,Ward 113,-33.82692,18.50178,Entire home/apt,15,0,2,0,0;
51455798,Erik’s Seaview Patio Apartment,42769683,Erik,Ward 23,-33.81205,18.47242,Entire home/apt,1000,3,47,2024-03-28,1.39,5,196,15;
51042420,One Bedroom in a great area with free safe parking!,371066709,Vuyisa,Ward 116,-34.01291,18.62466,Private room,489,1,1,2021-11-18,0.03,5,365,0;
51042429,Khaya B&B Full House with 2 Bedrooms in Litha Park,371066709,Vuyisa,Ward 92,-34.04516,18.65739,Entire home/apt,619,1,0,5,365,0;
"51057734,""On Gemini Way, Constantia- Enchanting family home"",19562995,Lynne,Ward 62,-34.01717,18.42241,Entire home/apt,30,0,1,0,0";
51457741,Duke & Dutchess,269426940,Shenaaz,Ward 57,-33.93352,18.44359,Private room,500,1,0,2,363,0;
51060819,House w Pool-Fireplace-Braai,413133697,Mareca,Ward 113,-33.81903,18.49945,Entire home/apt,2304,2,134,2024-06-09,3.80,1,303,54;
51469240,Beautiful apartment; magnificent garden and pool.,166772959,Patrick,Ward 115,-33.92642,18.4157,Entire home/apt,2700,3,0,24,179,0,
51469958,Cape Breaks contemporary apartment. Central,166772959,Patrick,Ward 115,-33.92823,18.41425,Entire home/apt,600,3,14,2024-06-21,0.43,24,150,10;
51066337,Sweeter than Sultana (Solar Powered),264278244,Bridget,Ward 15,-34.05381,18.81836,Entire home/apt,472,1,115,2024-06-17,3.22,1,170,24;
51497287,Kalk Bay 2/4-bedroom house with fabulous views,45658010,Paul,Ward 64,-34.1262,18.44765,Entire home/apt,2040,2,6,2023-03-06,0.22,3,158,0;
51096644,Industrial Style Beach House,178627305,Richard,Ward 23,-33.69719,18.44224,Entire home/apt,12500,7,0,1,210,0;
51100333,Private garden suite at Petunia,200343390,Issie,Ward 64,-34.12648,18.416733,Private room,1,1,2021-08-08,0.03,1,0,0;
51497581,✨ Amazing Views with pool & parking in Vibey Green Point ✨,4179666,Jacques,Ward 115,-33.912487,18.412527,Entire home/apt,1,222,2024-04-21,6.41,4,0,65;
51107511,Wex1 Modern Living,405431936,Home Next,Ward 115,-33.92514,18.44508,Entire home/apt,651,1,46,2023-07-18,1.32,14,355,1;
51115777,The Beach Haven on Seaforth,402670240,Izabel,Ward 61,-34.1957,18.4465,Entire home/apt,2450,2,29,2024-04-19,0.96,4,353,10;
51116772,Hudson's Place,413642089,Louise,Ward 5,-33.86487,18.55157,Entire home/apt,995,2,99,2024-06-02,2.80,1,161,33;
51506057,Home away from Home - Cape Town Beach,388259598,Mandlakayise,Ward 55,-33.89284,18.48549,Entire home/apt,1650,2,15,2024-03-31,0.51,1,85,6;
51512061,Beachwood cottage,417270763,Martin,Ward 100,-34.15104,18.86015,Entire home/apt,3490,2,16,2024-04-07,0.58,2,220,4;
"51119106,""Paradise villa, studio, huge pool, Nature lovers"",19122881,Sandrine,Ward 74,-34.029499,18.346819,Entire home/apt,5700,7,0,3,175,0";
51514135,Bantry Bay - stylish studio in front-row location,3235051,Adrien,Ward 54,-33.92906,18.377,Entire home/apt,2700,2,57,2024-05-09,1.88,1,90,22;
51527450,UniqueStay Paardevlei Lifestyle 538,82026431,UniqueStay,Ward 15,-34.08973,18.81998,Entire home/apt,1500,180,6,2023-03-31,0.18,12,90,0;
51119250,Luxury Seascape Apartment,186466408,Tanya,Ward 61,-34.17135,18.42753,Entire home/apt,1150,2,64,2024-04-22,1.87,1,248,18;
"51529739,""Studio apartment on Beach road, Strand - Sea View"",115441860,Nico,Ward 83,-34.11496,18.82314,Entire home/apt,592,2,50,2024-05-31,1.49,1,173,12";
51530125,Sophisticated Elegance| Interlinking 4 Sleeper|,13172053,Taryn,Ward 113,-33.83305,18.50758,Entire home/apt,1100,2,7,2024-03-04,0.21,7,361,1;
51542247,Adorable 1 bedroom place with free parking,313514963,Mishka,Ward 65,-34.03807,18.50291,Entire home/apt,700,5,0,1,365,0;
51124528,Apartment with Stunning views of table mountain,264888170,Jono,Ward 115,-33.92576,18.44256,Entire home/apt,505,2,54,2024-05-28,1.73,47,362,23;
51550139,FAIRVIEW,10960075,Genevieve,Ward 23,-33.73956,18.45222,Entire home/apt,11000,8,5,2023-01-03,0.16,1,358,0;
51124584,Harbour view studio with parking and Wi-Fi,261535066,Kim,Ward 115,-33.92697,18.44297,Entire home/apt,589,2,60,2024-06-14,1.78,62,357,19;
51138793,Home with a view,310607426,Edward,Ward 115,-33.911522,18.404396,Entire home/apt,2,9,2023-04-17,0.28,3,0,0;
51138928,16 On Bree Onebedroom Apartment,393704762,Anees,Ward 115,-33.91747,18.42115,Entire home/apt,1800,2,58,2024-03-06,1.74,1,359,4;
"51554565,""Luxe Studio Retreat: Pool, Fitness Center, Parking"",255716342,Xolani,Ward 115,-33.92554,18.44499,Entire home/apt,650,1,134,2024-06-02,3.93,9,0,37";
51140661,Luxury home Cape Town,403074420,Gail,Ward 69,-34.12051,18.37395,Entire home/apt,6000,10,0,1,84,0;
"51568002,""Deluxe Apartment, Somerset Sights B&B"",42183166,Peter & Mai,Ward 84,-34.09401,18.87057,Entire home/apt,1300,2,0,4,12,0";
51157090,Penthouse in Historic Bo Kaap. Incredible Views,102737010,Issa & Zayaan,Ward 115,-33.92481,18.41286,Entire home/apt,861,2,41,2024-06-24,1.15,6,358,21;
51157990,Newly Renovated 3 Bed in the Heart of Green Point,414028673,Propr,Ward 115,-33.91114,18.41369,Entire home/apt,1746,1,42,2024-06-14,1.18,1,320,13;
51568629,Applegarth Self Catering Studios - Standard Room 1,365612588,Anthony,Ward 53,-33.94295,18.49874,Private room,1,0,4,309,0;
51568630,Applegarth Self Catering Studios - Studio / Suite,365612588,Anthony,Ward 53,-33.94373,18.49732,Private room,1180,1,1,2022-06-19,0.04,4,328,0;
51568631,Applegarth Self Catering Studios - Standard Room 2,365612588,Anthony,Ward 53,-33.94282,18.49831,Private room,1,0,4,321,0;
51158863,2 Bed Corner Penthouse with extraordinary views,463684597,Francis,Ward 115,-33.92673,18.44562,Entire home/apt,1829,5,22,2024-03-30,0.63,11,209,10;
51568632,Applegarth Self Catering Studios - Studio Pool,365612588,Anthony,Ward 53,-33.9436,18.49734,Private room,1125,1,0,4,262,0;
"51571346,""Double Room, Fynbos Suite, Somerset Sights B&B"",42183166,Peter & Mai,Ward 84,-34.09428,18.872,Private room,1150,1,0,4,19,0";
51177598,Greenways Self Catering Accomodation,414210729,Elizabeth,Ward 85,-34.12629,18.83463,Entire home/apt,3200,28,3,2024-01-04,0.09,1,220,1;
"51571347,""Double Room, Protea Suite, Somerset Sights B&B"",42183166,Peter & Mai,Ward 84,-34.09284,18.8716,Private room,1150,1,0,4,35,0";
"51571349,""Double Room, Rooibos Suite, Somerset Sights B&B"",42183166,Peter & Mai,Ward 84,-34.09409,18.87061,Private room,1150,1,1,2021-11-17,0.03,4,21,0";
51184593,The Harri w Parking,281646889,Scotty,Ward 115,-33.92817,18.42442,Entire home/apt,392,2,0,95,0,0;
51184781,Urban Elephant 2315 16 on Bree (No Loadshedding),294903838,Niles,Ward 115,-33.912967681884766,18.418516159057617,Entire home/apt,1793,1,1,2021-12-06,0.03,24,219,0;
51574213,Amazing Views. Ocean & Beyond. Luxury 2 bed 2 bath,21180869,Jodi,Ward 54,-33.924031338872645,18.377667330794008,Entire home/apt,4000,4,18,2024-03-26,0.80,13,275,9;
51189500,Cozy Garden Cottage,414303207,Oswald,Ward 1,-33.87037,18.55948,Entire home/apt,460,2,27,2024-04-13,0.76,1,68,4;
"51574786,""Modern & Spacious. Secure, Wifi during Power cuts."",21180869,Jodi,Ward 115,-33.911,18.41278,Entire home/apt,1300,4,29,2024-03-27,0.84,13,200,9";
51190647,A cosy apartment in Century City,67071593,Songezo,Ward 55,-33.8864,18.51069,Entire home/apt,1170,1,11,2024-04-19,0.31,3,354,5;
"51577171,""Luxury, spacious apartment in Fresnaye with solar"",9477747,Andreas,Ward 54,-33.92613,18.38926,Entire home/apt,900,3,24,2024-05-15,0.79,4,294,10";
51191953,Farmstyle|Family Home with modern touches and pool,264888170,Jono,Ward 59,-33.99376,18.45904,Entire home/apt,1587,2,7,2024-06-08,0.23,47,294,1;
51578900,Cape Breaks. Lovely studio in fabulous location.,166772959,Patrick,Ward 115,-33.92772,18.41587,Entire home/apt,550,3,5,2023-10-15,0.15,24,180,2;
51224233,204 Tranquil Strand apartment opposite the beach,414679302,Noel,Ward 85,-34.12583,18.83571,Entire home/apt,800,2,3,2024-01-05,0.09,2,299,1;
51579346,Stylish & Modern City Retreat at The Square,218745884,Jayson,Ward 115,-33.92912,18.42204,Entire home/apt,615,2,99,2024-06-25,2.88,96,317,39;
51224889,Studio Apartment - Tyger Waterfront,93835166,Monique,Ward 70,-33.875,18.62923,Entire home/apt,875,2,70,2024-06-14,2.00,1,228,34;
51588357,Beautiful family home in Kommetjie near Long Beach,183262900,Anneke,Ward 61,-34.13854,18.32852,Entire home/apt,3625,5,5,2024-01-04,0.16,1,161,2;
51588985,Llandudno Oasis Views,30263859,Laura,Ward 74,-34.00798,18.34294,Entire home/apt,6990,5,63,2024-05-05,2.04,1,212,21;
51227847,Neptune Cottage - Views of False Bay Coastline,402670240,Izabel,Ward 61,-34.18001,18.42222,Entire home/apt,2800,2,11,2023-12-28,0.33,4,352,1;
51232394,Central CBD Living w/ Amazing Views ★ at The Harri,281646889,Scotty,Ward 115,-33.92898,18.42335,Entire home/apt,505,2,72,2022-09-09,2.12,95,0,0;
51241299,Cute character home in quiet Cul-de-sac.,334643417,Emma,Ward 69,-34.13465,18.38897,Entire home/apt,1600,6,5,2024-01-11,0.17,1,181,1;
"51592068,""Female house in the heart of Obs, near Med School"",374390624,Nikki,Ward 57,-33.93801,18.46809,Private room,300,30,2,2024-04-18,0.07,2,43,1";
51243626,KHA Leeukop Villa-Your place to stay in Capetown!,414871615,Moritz,Ward 74,-34.026325,18.34569,Entire home/apt,5818,3,21,2024-04-17,0.77,1,320,12;
51594169,Serendipity Cottage,103318847,Michelle,Ward 23,-33.81223,18.47744,Entire home/apt,1200,2,2,2022-01-06,0.07,2,183,0;
51599688,Infinity Luxury Apartment/Getaway weekend,418009095,Shihaam,Ward 113,-33.8271,18.49779,Entire home/apt,1200,2,1,2021-10-24,0.03,1,365,0;
51256121,Characterful Cottage ♥ Close to City 🏙️ & Secure,281646889,Scotty,Ward 77,-33.93035,18.40242,Entire home/apt,679,2,9,2024-05-27,0.34,95,310,6;
51607928,V&A Marina - tranquillity on the waters edge…,245573149,Jeremy,Ward 115,-33.91156,18.4208,Entire home/apt,4500,2,87,2024-05-15,2.70,1,199,35;
51267956,Adorable  Poolhouse,95738778,Ronel,Ward 9,-33.91253,18.65661,Entire home/apt,793,5,11,2024-03-06,0.37,6,252,3;
51271991,Cactusberry Lodge,123556703,Barbara,Ward 77,-33.9365,18.41708,Private room,2,0,1,0,0;
51609183,Villa de Vie Self Catering Unit 2,110094950,Linda,Ward 102,-33.86286,18.67355,Entire home/apt,800,1,29,2024-06-12,0.83,3,339,11;
51272954,Light and Bright 3 bedroom family home with pool,88877749,Tess,Ward 73,-34.04138,18.44912,Entire home/apt,2900,7,1,2024-01-02,0.17,1,363,1;
51610331,Luxurious  villa near Beaches | affordable|Clean,273972018,Credia,Ward 107,-33.80002,18.49784,Entire home/apt,1250,3,39,2024-06-08,1.18,1,335,9;
51610735,Cape Town Lodge Hotel 2 -  Generator & Free Wi-Fi,10557298,Warren,Ward 77,-33.92159,18.41504,Private room,663,1,109,2024-06-27,3.13,7,168,35;
51273596,Palm Rock - Retreat by the Ocean,6182596,Gunnar,Ward 61,-34.20535,18.4576,Entire home/apt,5463,2,22,2024-04-01,1.21,1,37,12;
51626538,Thornhill house,45797282,James,Ward 58,-33.95738,18.48898,Entire home/apt,2000,2,27,2024-05-15,0.84,2,88,8;
51626781,Signal Hill Lodge 2 - Generator & Free Wi-Fi,10557298,Warren,Ward 77,-33.92051,18.40962,Private room,834,1,58,2024-06-08,1.67,7,164,12;
"51274062,""Artsy, full power backup, amazing views, serviced!"",40510945,Bethany,Ward 77,-33.923328,18.41077,Entire home/apt,1400,10,74,2024-06-22,2.12,1,102,29";
51627268,Multi-level Camps Bay Villa w/Majestic Ocean Views,57218252,Nox,Ward 54,-33.962,18.384,Entire home/apt,10000,5,8,2024-04-16,0.26,134,309,2;
51281648,Beautiful 2 bedroom apartment  in parklands area.,412883052,Precilia,Ward 107,-33.79046,18.49219,Entire home/apt,1600,1,8,2023-02-26,0.28,1,365,0;
51629538,Forest Hideaway - 1209 - 16 On Bree,57824617,Marius,Ward 115,-33.91668,18.42127,Entire home/apt,950,1,187,2024-06-26,5.42,69,303,65;
51297876,Luxe Studio With Mountain Views | Balcony,415421563,Propr,Ward 115,-33.91726,18.42076,Entire home/apt,989,2,73,2024-06-26,2.06,1,263,14;
51631966,Cape Town Lodge Hotel 3 -  Generator & Free Wi-Fi,10557298,Warren,Ward 77,-33.92158,18.41497,Private room,663,1,104,2024-06-23,3.01,7,168,26;
51634765,Family retreat next to Canals + Pool+ Washer+A/C,264888170,Jono,Ward 115,-33.91454,18.42621,Entire home/apt,1114,2,11,2024-06-14,0.71,47,198,9;
51299292,Beachside Villa | Amazing Ocean & Mountain Views,162118845,Micasa,Ward 54,-33.95642,18.37649,Entire home/apt,8745,3,39,2024-06-09,1.28,7,310,17;
51313062,Urban Elephant  2316 16 on Bree (No Loadshedding),294903838,Niles,Ward 115,-33.91770935058594,18.421520233154297,Entire home/apt,1854,2,4,2022-02-24,0.11,24,217,0;
51315516,3 Bedroom Marina Apartment with beautiful views.,273099763,Amorette,Ward 100,-34.15241,18.8734,Entire home/apt,1600,90,0,3,199,0;
51639837,Spacious 3 bedroom apartment,73614423,Aqeelah,Ward 59,-33.96507,18.47024,Entire home/apt,2,2,2021-12-28,0.07,1,0,0;
51334055,Urban Elephant 2112 16 on Bree (No Loadshedding),294903838,Niles,Ward 115,-33.91770935058594,18.421520233154297,Entire home/apt,3643,2,5,2022-01-30,0.15,24,244,0;
51340639,Chic Apartment with Wrap Around Balconies & Views,218745884,Jayson,Ward 115,-33.91246,18.41756,Entire home/apt,1583,1,132,2024-06-24,3.85,96,252,45;
51358159,North Shore Retreat  Villa - secure Eco Estate,8547867,Hilly,Ward 69,-34.11686,18.37719,Entire home/apt,9900,10,0,6,198,0;
51382568,Entire 5 Bedroom Sea Point Villa (Secure Parking),370978678,Jutta,Ward 54,-33.911316,18.396658,Entire home/apt,3867,1,65,2024-06-20,2.23,1,76,30;
"51644175,""Penguin Haven . Luxury 2 bedroom, Boulders Beach."",109976440,Jolandé,Ward 61,-34.19559,18.44648,Entire home/apt,1286,2,61,2024-06-01,2.11,1,170,21";
51384732,Bo Kaap 2 Bed | Amazing Views | Backup Power,463684597,Francis,Ward 77,-33.92422,18.41031,Entire home/apt,2000,14,14,2024-04-21,0.43,11,222,4;
51877165,Industrial 1 bedroom apartment in the City Bowl,248161893,Jessica,Ward 77,-33.93067,18.42286,Entire home/apt,900,2,11,2023-12-31,0.61,14,342,7;
51646734,FP 18 L'chaim Self-Catering with great Seaview,302036091,Noelene,Ward 100,-34.15084,18.86203,Entire home/apt,1627,2,4,2023-02-02,0.15,8,330,0;
"51659756,""Beach unit with balcony , views & Pool"",295048557,Rick,Ward 23,-33.79898,18.46128,Private room,3240,2,0,3,343,0";
51880761,Cape Breaks. Lovely apartment with aircon & views,166772959,Patrick,Ward 115,-33.92868,18.41592,Entire home/apt,650,3,6,2022-03-01,0.19,24,181,0;
51669804,Apartment in a Hotel - Cape Town,369840529,Marangrang,Ward 115,-33.91804122924805,18.425386428833008,Entire home/apt,1150,28,8,2024-01-10,0.26,1,320,5;
51676700,The Gardens Apartment,107682937,Natalie,Ward 77,-33.93571,18.41929,Private room,590,3,26,2024-05-06,0.87,2,364,7;
"51885384,""203 Relax Scene Strand, opposite the beach"",414679302,Noel,Ward 85,-34.126156,18.834517,Entire home/apt,530,2,26,2024-03-04,0.77,2,335,11";
"51678834,""Luxurious Sanctuary, Sea Views, Walk to the beach"",1002081,Sylvia,Ward 54,-33.94917,18.38286,Entire home/apt,5837,3,9,2024-05-19,0.43,1,84,8";
51886308,Cape Breaks. Lovely central apartment with views,166772959,Patrick,Ward 115,-33.92702,18.41389,Entire home/apt,600,3,5,2023-12-15,0.18,24,180,1;
51935890,18 Steps - Seaside Cottage with breathtaking views,420656421,Arend,Ward 61,-34.16413,18.4307,Entire home/apt,1850,2,19,2024-05-22,0.60,1,257,5;
51684958,Charming 4BD home with sea views + solar power,34905702,Alyssa,Ward 54,-33.92901,18.38486,Entire home/apt,15000,3,3,2024-01-02,0.17,2,202,1;
51697422,Luxe Cabana direct aan het strand,51160748,Carel,Ward 107,-33.831219,18.481966,Entire home/apt,1557,4,34,2024-06-18,1.16,1,247,19;
51936004,Cheerful 4 bedroom home with pool & inverter,52311852,Luisa,Ward 58,-33.96152,18.47902,Entire home/apt,3500,7,2,2023-01-03,0.07,1,200,0;
51699039,The Stables 2,67013506,Megan,Ward 74,-34.02042,18.36959,Entire home/apt,1100,2,20,2024-01-12,0.59,8,208,2;
"51952144,""Chapmans Peak Lodge,\nNoordhoek,\nCape Town."",420782625,Chris,Ward 69,-34.10163,18.36547,Entire home/apt,8201,5,14,2024-02-17,0.43,1,268,3";
51952407,Stunning Seafacing Apartment With Amazing Views!,56471217,Michelle,Ward 115,-33.90162,18.40238,Entire home/apt,1900,2,63,2024-05-14,1.90,2,343,27;
51699323,Cape Breaks apartment with beautiful views.,166772959,Patrick,Ward 115,-33.92698,18.41541,Entire home/apt,986,3,0,24,147,0;
51954573,Cheerful 1-Bedroom in Bo-Kaap Cape Town,86654924,Mansoor,Ward 115,-33.92015,18.41713,Private room,507,5,23,2024-05-04,0.70,3,26,12;
51700090,Secure and sunny 4 bedroom family home,94011582,Candy,Ward 71,-34.08281,18.43229,Entire home/apt,6500,8,1,2022-01-06,0.03,1,350,0;
51706151,Timeless Aurum,405795543,Travellaire,Ward 54,-33.92573,18.37947,Entire home/apt,4000,2,15,2024-03-23,0.44,3,362,4;
"51707641,""cute, sun-soaked apartment above the sea"",137359617,Meg,Ward 83,-34.10629,18.81833,Entire home/apt,3,26,2024-06-04,0.93,2,159,13";
"51954723,""Penthouse in The Majestic Village, Kalk Bay"",3007248,Florian,Ward 64,-34.12626,18.44945,Entire home/apt,4600,2,32,2024-05-11,0.95,20,211,7";
51708044,Cape Town City Dwellers,9331704,Jeanne,Ward 115,-33.92729,18.41543,Entire home/apt,900,7,11,2024-05-05,0.47,1,201,6;
51718418,8 on Vineyard Modern private guest unit with deck.,418991266,Geraldine,Ward 15,-34.06797,18.83096,Entire home/apt,416,1,148,2024-06-07,4.33,2,195,47;
51954741,Amazing Family holiday home by the Sea,324817314,Rupert,Ward 54,-33.95413,18.37867,Private room,5,0,8,358,0;
51723240,Wifi*Netflix*Convenient*Pool*CBD Studio*Parking*,87234125,Perch Stays,Ward 115,-33.92595,18.44393,Entire home/apt,603,1,14,2024-05-18,0.41,29,337,6;
"51723590,""++ Amazing sea views, 5mins walk to the sea ++"",46528073,Anne,Ward 61,-34.198326,18.378113,Entire home/apt,828,3,72,2024-06-02,2.11,1,316,36";
51955789,Spacious Family Villa w/Breathtaking Views (Ocean,57218252,Nox,Ward 54,-33.94947,18.38824,Entire home/apt,7800,4,20,2024-04-13,0.60,134,325,6;
51724064,Lovely 2 bedroom apartment with stunning views,116108849,Megan,Ward 54,-33.91348,18.39515,Entire home/apt,2800,7,20,2024-02-25,0.62,1,292,11;
51724111,Cape Breaks. Lovely central apartment with views,166772959,Patrick,Ward 115,-33.92711,18.41442,Entire home/apt,600,3,6,2024-01-30,0.18,24,181,1;
51743485,24 Loader Street - 4Star with Roof Hot Tub & Pool,98159912,Richard,Ward 115,-33.915459,18.416222,Entire home/apt,3507,2,36,2024-06-25,1.05,13,180,10;
51956795,Cheerful and cosy beach cottage with 3 bedrooms.,420813501,Sheryl,Ward 86,-34.12802,18.83642,Entire home/apt,1500,5,15,2024-04-08,0.45,1,308,3;
51752092,Cosy 3-Bedroom family home in secure Estate,26732304,Khumi,Ward 107,-33.79869,18.5071,Entire home/apt,2500,1,0,1,365,0;
51758761,Island Club 1Bedroom Apartment by Smart City Stays,310857378,Smart,Ward 55,-33.89141,18.50751,Entire home/apt,1080,1,3,2023-01-02,0.09,11,305,0;
51975279,Spectacular views in Glencairn,88957593,Mirella,Ward 61,-34.16151,18.43015,Entire home/apt,2360,5,24,2024-04-12,0.80,3,293,11;
"51976374,""Chic Apartment + Glorious Views, Aircon & Parking"",135183716,Sabath,Ward 77,-33.91794,18.41715,Entire home/apt,800,3,82,2024-05-21,2.54,14,129,26";
51760307,Beachwood Inn - Deluxe King Room with Patio,204493703,Jason & Monica,Ward 23,-33.69211,18.44699,Private room,790,1,3,2024-01-31,0.09,2,336,1;
51760308,Beachwood Inn - Executive King Room,204493703,Jason & Monica,Ward 23,-33.69109,18.44596,Private room,750,1,11,2023-08-11,0.34,2,327,1;
51774184,110  Waterkant Street - 4Star with Roof Terraces,98159912,Richard,Ward 115,-33.914902,18.41655,Entire home/apt,2263,2,9,2024-02-28,0.27,13,327,3;
51778651,Lush♥ Family Home in prestigious area,54575074,Jonathan,Ward 54,-33.95725,18.3804,Entire home/apt,3697,2,79,2024-06-02,2.29,36,296,34;
51978518,Yolande's Hideaway | Waterfront Views + Terrace,322113378,Ingrid,Ward 70,-33.87514,18.631,Entire home/apt,1750,2,12,2024-04-28,0.35,1,128,4;
51782315,Cambridge Apt#1 Spectacular with large Balcony,9669737,Charmaine,Ward 57,-33.93633,18.44481,Entire home/apt,1114,1,139,2024-04-30,4.11,25,283,31;
